rank, treatment, median, iqr, plot, min, max
 0,              bonr,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,               UCB,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,                EI,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,                PI,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,       progressive,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,    ExpProgressive,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,                EI,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,                PI,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 0,               UCB,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,      SimAnnealing,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,      SimAnnealing,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,              bonr,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,                b2,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,                 PI,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,                 EI,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,                UCB,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,       SimAnnealing,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,       progressive,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,    ExpProgressive,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,               bonr,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,              rand,40,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,              rand,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,               rand,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,        progressive,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,                 b2,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,                b2,15,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 1,     ExpProgressive,9,  0.00,  0.00, *                   |                   ,  0.00,  1.00
 2,            base,3840,  0.00,  0.03, *                   |                   ,  0.00,  1.00
